Date,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,fdbb,fdbs,fdb,aof,aofvalue,aoaz,aobz,zlc,zlcb,zlcs,aocolor,accolor,zcol,sz,bz,acs,acb,ss,sb,price_peak_above,price_peak_bellow,ao_peak_above,ao_peak_bellow
1994-11-16 22:00:00,0,1.57075,1.57625,1.56495,1.57325,1.5706,-0.1100902573,-0.2951398825,1.6110948266,1.6185533677,1.6129022041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,-0.1100902573,0,1,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-11-17 22:00:00,0,1.57325,1.57795,1.57125,1.57125,1.5746,-0.1449202287,-0.281632249,1.6114298399,1.6165029467,1.6084717633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.1449202287,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-11-18 22:00:00,0,1.57125,1.57285,1.56445,1.56555,1.56865,-0.1830820258,-0.2688330793,1.6119929292,1.6143963284,1.6027674106,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.1830820258,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
1994-11-21 22:00:00,0,1.56555,1.57075,1.56475,1.56845,1.56775,-0.2103458581,-0.225195402,1.6120434731,1.6114405373,1.5963339285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.2103458581,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
1994-11-22 22:00:00,0,1.56845,1.57255,1.56625,1.57025,1.5694,-0.2211378705,-0.1537612993,1.6112824367,1.6075042202,1.5919871428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.2211378705,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
1994-11-23 22:00:00,0,1.57025,1.57655,1.56875,1.56875,1.57265,-0.2155867197,-0.0669849497,1.6103876339,1.6028911926,1.5873197142,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.2155867197,0,1,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-11-24 22:00:00,0,1.56875,1.57015,1.56045,1.56545,1.5653,-0.2228312175,-0.0398366147,1.6088770466,1.5993547936,1.5834057714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,-0.2228312175,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-11-25 22:00:00,0,1.56545,1.56615,1.56125,1.56175,1.5637,-0.2251602791,-0.0200181083,1.6066518892,1.5955166944,1.5806046171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.2251602791,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
1994-11-28 22:00:00,0,1.56175,1.56475,1.55985,1.56275,1.5623,-0.2285015648,-0.0190743113,1.603878667,1.5920458576,1.5790136937,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,-0.2285015648,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
1994-11-29 22:00:00,0,1.56275,1.56925,1.56225,1.56225,1.56575,-0.230236536,-0.0187983184,1.6016264618,1.5892151254,1.576270955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.230236536,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
1994-11-30 22:00:00,0,1.56225,1.56895,1.56025,1.56525,1.5646,-0.2367242307,-0.0261577177,1.5990898109,1.5871444847,1.573756764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,-13.0,-0.2367242307,0,1,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-01 22:00:00,0,1.56525,1.57195,1.56465,1.56775,1.5683,-0.2283237161,0.0047719661,1.5966790562,1.5844139241,1.5714654112,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.2283237161,0,1,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-02 22:00:00,0,1.56775,1.56825,1.55795,1.56025,1.5631,-0.2215938444,0.0243625319,1.5945806673,1.5818246836,1.5703223289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.2215938444,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-05 22:00:00,0,1.56025,1.56125,1.55495,1.55725,1.5581,-0.2168278768,0.0322788455,1.5928936929,1.5793840981,1.5691778631,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.2168278768,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-06 22:00:00,0,1.55725,1.56475,1.55715,1.55725,1.56095,-0.2121905657,0.0356264912,1.5907711011,1.5776798359,1.5690022905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.2121905657,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-07 22:00:00,0,1.55725,1.56945,1.55725,1.56775,1.56335,-0.2020021037,0.0461893793,1.5886887087,1.5760448564,1.5678218324,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.2020021037,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-08 22:00:00,0,1.56775,1.56875,1.56155,1.56275,1.56515,-0.194059455,0.0497378591,1.586658808,1.5750767493,1.5658774659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.194059455,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-09 22:00:00,0,1.56275,1.56375,1.55715,1.56025,1.56045,-0.1844045393,0.0569567978,1.5850504382,1.5735796557,1.5648919727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.1844045393,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-12 22:00:00,0,1.56025,1.56645,1.55785,1.56475,1.56215,-0.1650322715,0.0863044511,1.5834773276,1.5716446987,1.5645835782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.1650322715,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-13 22:00:00,0,1.56475,1.56575,1.55905,1.55905,1.5624,-0.1494118552,0.0962833185,1.5823098408,1.5703078614,1.5646968626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.1494118552,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-14 22:00:00,0,1.55905,1.56375,1.55875,1.56325,1.56125,-0.1378195235,0.0922321374,1.5808321608,1.5694381287,1.56384749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,-0.1378195235,0,1,0.0,0.0,0.0,green,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-15 22:00:00,0,1.56325,1.56405,1.55915,1.56275,1.5616,-0.129700918,0.0767555904,1.579083533,1.5689021126,1.563507992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.129700918,0,1,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
1994-12-16 22:00:00,0,1.56275,1.56455,1.56025,1.56025,1.5624,-0.1144778234,0.0807858256,1.5776886459,1.5678455985,1.5632863936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.1144778234,0,1,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-19 22:00:00,0,1.56025,1.56275,1.55815,1.56075,1.56045,-0.1026168265,0.0787602351,1.5765856731,1.5671336487,1.5628791149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,-0.1026168265,0,1,0.0,0.0,0.0,green,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-20 22:00:00,0,1.56075,1.56195,1.55925,1.55975,1.5606,-0.0917075096,0.0767038417,1.5757060059,1.5665419426,1.5626232919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0917075096,0,1,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
1994-12-21 22:00:00,0,1.55975,1.56115,1.53925,1.53925,1.5502,-0.0928597423,0.0436734085,1.574532467,1.5658804498,1.5625786335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0928597423,0,1,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0
1994-12-22 22:00:00,0,1.53925,1.55125,1.53925,1.54625,1.54525,-0.1010010519,-0.0015253535,1.5735799696,1.5653453936,1.5621529068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.1010010519,0,1,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-23 22:00:00,0,1.54625,1.54865,1.54375,1.54525,1.5462,-0.1087412557,-0.0304639459,1.5727199719,1.5649772194,1.5618423255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.1087412557,0,1,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-26 22:00:00,0,1.54525,1.54675,1.54275,1.54325,1.54475,-0.1149394733,-0.0426211857,1.5718376664,1.564411317,1.5595138604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.1149394733,0,1,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-27 22:00:00,0,1.54325,1.54685,1.54025,1.54525,1.54355,-0.1238016377,-0.0505769268,1.5710501536,1.5639349023,1.5566610883,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,-0.1238016377,0,1,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-28 22:00:00,0,1.54525,1.57625,1.54275,1.56925,1.5595,-0.1037671673,0.0217603134,1.5703847571,1.5622180395,1.5545688706,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.1037671673,0,1,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-29 22:00:00,0,1.56925,1.57075,1.55195,1.55825,1.56135,-0.0758070761,0.0963942085,1.5696205451,1.5600970346,1.5526050965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0758070761,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1994-12-30 22:00:00,0,1.55825,1.56895,1.55825,1.56625,1.5636,-0.0482840388,0.1466409295,1.568926657,1.5583599053,1.5507940772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0482840388,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-02 22:00:00,0,1.56625,1.56695,1.55615,1.56055,1.56155,-0.0231884475,0.1686045412,1.5674861449,1.5566586671,1.5525352618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0231884475,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-03 22:00:00,0,1.56055,1.56575,1.55975,1.56325,1.56275,0.0029988323,0.171297936,1.5657756722,1.5550200837,1.5542982094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0029988323,1,0,1.0,1.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-04 22:00:00,0,1.56325,1.56475,1.55825,1.56025,1.5615,0.0080504931,0.1149288551,1.5642698513,1.5555800733,1.5561585675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0080504931,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-05 22:00:00,0,1.56025,1.56555,1.56005,1.56175,1.5628,0.0110228374,0.0680618148,1.5627683243,1.5563013141,1.557236854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0110228374,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0
1995-01-06 22:00:00,0,1.56175,1.56575,1.54875,1.55125,1.55725,0.0048397559,0.0133339059,1.5612899916,1.5572136498,1.5583394832,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0048397559,1,0,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-09 22:00:00,0,1.55125,1.56515,1.55125,1.56225,1.5582,0.0026488109,-0.0106257258,1.5611523,1.5577556936,1.5589715866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0026488109,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-10 22:00:00,0,1.56225,1.56485,1.55575,1.56175,1.5603,0.0018333555,-0.0125219447,1.5611675077,1.5583799819,1.5597372693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0018333555,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-11 22:00:00,0,1.56175,1.56395,1.55675,1.55925,1.56035,0.0012903493,-0.0098876912,1.5613546224,1.5587699842,1.5592398154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0012903493,1,0,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-12 22:00:00,0,1.55925,1.57575,1.55755,1.57325,1.56665,0.0056854834,0.007899064,1.5613696515,1.5592737361,1.5590318523,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0056854834,1,0,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
1995-01-13 22:00:00,0,1.57325,1.57445,1.56565,1.56875,1.57005,0.0206872132,0.0464259446,1.5614758321,1.5590207691,1.5592854819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0206872132,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-16 22:00:00,0,1.56875,1.57115,1.56755,1.56825,1.56935,0.0343512934,0.070272222,1.5614776912,1.558918173,1.5594983855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0343512934,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-17 22:00:00,0,1.56825,1.56975,1.56145,1.56625,1.5656,0.0409808887,0.0663651978,1.5615794073,1.5590909014,1.5609287084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0409808887,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-18 22:00:00,0,1.56625,1.57645,1.56625,1.56925,1.57135,0.0545560446,0.0758795594,1.5612463759,1.5592482887,1.5627529667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0545560446,1,0,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-19 22:00:00,0,1.56925,1.59025,1.56825,1.58675,1.57925,0.0677111748,0.0783216035,1.5610120393,1.5601735026,1.5640723734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0677111748,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-20 22:00:00,0,1.58675,1.59145,1.58385,1.58525,1.58765,0.084763841,0.0921187831,1.5609572671,1.5614080648,1.5643778987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.084763841,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-23 22:00:00,0,1.58525,1.59675,1.58525,1.59435,1.591,0.1069324963,0.117035765,1.5609105542,1.5624008067,1.565772319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1069324963,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-24 22:00:00,0,1.59435,1.60165,1.59355,1.59875,1.5976,0.1416224591,0.1644498627,1.5613520501,1.5628007058,1.5684678552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1416224591,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0
1995-01-25 22:00:00,0,1.59875,1.60215,1.58985,1.59175,1.596,0.1674994497,0.1751569078,1.5620211231,1.5638693676,1.5723042841,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.1674994497,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-26 22:00:00,0,1.59175,1.59425,1.58845,1.58925,1.59135,0.1772205857,0.1354952529,1.5625848829,1.5657919467,1.5760434273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,13.0,0.1772205857,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-27 22:00:00,0,1.58925,1.59445,1.58505,1.58825,1.58975,0.1747004313,0.0687209942,1.562816815,1.5685242033,1.5803547418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.1747004313,1,0,0.0,0.0,0.0,red,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-30 22:00:00,0,1.58825,1.59805,1.58685,1.59575,1.59245,0.1708804676,0.0146387115,1.5634732138,1.5713336779,1.5834837935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1708804676,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-01-31 22:00:00,0,1.59575,1.59745,1.57875,1.58025,1.5881,0.1535780563,-0.0494852764,1.5646868128,1.5746169682,1.5850570348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1535780563,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-02-01 22:00:00,0,1.58025,1.58375,1.57805,1.58325,1.5809,0.1304993453,-0.1005365659,1.5664532118,1.5772898472,1.5859956278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.1304993453,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-02-02 22:00:00,0,1.58325,1.58585,1.57865,1.58075,1.58225,0.1150359656,-0.1103909901,1.5683414263,1.5790473663,1.5872865023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1150359656,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-02-03 22:00:00,0,1.58075,1.58275,1.56025,1.56075,1.5715,0.0894654804,-0.1381442917,1.5705920858,1.5803851955,1.5874492018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0894654804,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-02-06 22:00:00,0,1.56075,1.56335,1.55545,1.55975,1.5594,0.0471715382,-0.195295763,1.5725465407,1.581893296,1.5861393614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0471715382,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-02-07 22:00:00,0,1.55975,1.56225,1.55565,1.55675,1.55895,0.008012653,-0.2280058474,1.5739929607,1.582669134,1.5853614892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.008012653,1,0,0.0,0.0,0.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-02-08 22:00:00,0,1.55675,1.55925,1.55045,1.55375,1.55485,-0.0273187005,-0.2402739771,1.5752050406,1.5824479923,1.5825891913,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0273187005,0,1,-1.0,0.0,1.0,red,red,red,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
1995-02-09 22:00:00,0,1.55375,1.56105,1.55275,1.55725,1.5569,-0.0619575791,-0.2377998981,1.5765315759,1.5824232432,1.5779513531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0619575791,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-02-10 22:00:00,0,1.55725,1.56515,1.55435,1.56275,1.55975,-0.079912733,-0.1859612897,1.5774214547,1.5810578378,1.5741510824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.079912733,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0
1995-02-13 22:00:00,0,1.56275,1.56575,1.56125,1.56125,1.5635,-0.0784123709,-0.0992933658,1.5776890351,1.5783506081,1.570290866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0784123709,0,1,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-02-14 22:00:00,0,1.56125,1.56475,1.55255,1.56225,1.55865,-0.0786375198,-0.0435982497,1.5780398786,1.5759255321,1.5676126928,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,-0.0786375198,0,1,0.0,0.0,0.0,red,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-02-15 22:00:00,0,1.56225,1.56565,1.55795,1.56075,1.5618,-0.0697810313,0.012891578,1.577536811,1.5732910906,1.5660401542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0697810313,0,1,0.0,0.0,0.0,green,green,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-02-16 22:00:00,0,1.56075,1.58125,1.55975,1.57825,1.5705,-0.0535892286,0.0601639829,1.5761416717,1.5712422043,1.5655321234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0535892286,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-02-17 22:00:00,0,1.57825,1.58795,1.57405,1.58025,1.581,-0.0299296712,0.1046518168,1.5748192354,1.5698056787,1.5641556987,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,-0.0299296712,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-02-20 22:00:00,0,1.58025,1.58705,1.57875,1.57875,1.5829,-0.0087827002,0.1281641921,1.5732831404,1.5690174689,1.563684559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0087827002,0,1,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-02-21 22:00:00,0,1.57875,1.58775,1.57375,1.58675,1.58075,0.0160082779,0.1472508245,1.5720228988,1.5677215353,1.5650476472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0160082779,1,0,1.0,1.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-02-22 22:00:00,0,1.58675,1.59205,1.58085,1.58625,1.58645,0.0432475141,0.1623380244,1.5710788297,1.5669813434,1.5682381177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1.0,0.0,0.0432475141,1,0,0.0,0.0,0.0,green,green,green,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0
1995-02-23 22:00:00,0,1.58625,1.59675,1.58575,1.59575,1.59125,0.0635109175,0.1520597539,1.5704958428,1.5674211754,1.5711704942,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0635109175,1,0,0.0,0.0,0.0,green,red,gray,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
