Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,Open,High,Low,Close,Median,ao,ac,jaw,teeth,lips,bjaw,bteeth,blips,tjaw,tteeth,tlips,fh,fl,fh3,fl3,fh5,fl5,fh8,fl8,fh13,fl13,fh21,fl21,fh34,fl34,fh55,fl55,fh89,fl89,mfi,fdbb,fdbs,fdb,aoaz,aobz,zlc,zlcb,zlcs,zcol,zone_sig,sz,bz,acs,acb,ss,sb,mfi_sq,mfi_green,mfi_fade,mfi_fake,mfi_sig,mfi_str,mfi_str_W1,mfi_str_M1,mfi_str_D1,zcol_W1,zcol_M1,zcol_D1
2025-04-01 17:00:00,5631.58,5639.84,5585.84,5632.29,5632.08,5640.34,5586.34,5632.89,93452,5631.83,5640.09,5586.09,5632.59,5613.09,-0.13703267913,0.11379154748,5654.26270662845,5608.42691599163,5589.31668698637,5825.22313470755,5735.84410033066,5711.19730397962,5970.50973125598,6007.60667557791,5951.87849916352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.78367504173,0,0,0,0,1,0,0,0,gray,0,0,0,1,0,0,0,0,0,0,1,2,-+,+-,++,+-,red,red,red
2025-04-01 21:00:00,5632.29,5656.03,5623.52,5626.52,5632.89,5656.63,5624.12,5627.12,14935,5632.59,5656.33,5623.82,5626.82,5640.075,-0.1093685591,0.11192472785,5644.84999842626,5606.22792649268,5591.6323495891,5823.52756577825,5736.29520759738,5711.2284126861,5970.79316698209,6007.42681860118,5949.35375264156,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.67659859391,0,1,-1,0,1,0,0,0,gray,0,0,0,1,0,0,0,0,0,0,1,2,-+,+-,++,++,red,red,red
2025-04-02 01:00:00,5626.52,5633.04,5624.52,5629.52,5627.12,5633.64,5625.12,5630.12,9437,5626.82,5633.34,5624.82,5629.82,5629.08,-0.09145587555,0.0985813182,5640.76192162424,5606.27318568109,5594.87187967128,5822.00854818524,5736.92674927743,5711.04169466592,5971.08181905906,6007.27254040976,5946.87001130377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.2829288969,0,0,0,0,1,0,0,0,gray,0,0,0,1,0,0,0,0,0,1,0,3,--,+-,++,++,red,red,red
2025-04-02 05:00:00,5629.52,5632.78,5613.27,5618.29,5630.12,5634.35,5613.87,5618.89,25088,5629.82,5633.565,5613.57,5618.59,5623.5675,-0.07274539414,0.09655387433,5637.10331226853,5605.60091247096,5598.51550373702,5820.64103640788,5737.66280838147,5710.93767423457,5971.35678770877,6007.19190718912,5944.71462928082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.69945790816,0,1,-1,0,1,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,+-,++,++,red,red,red
2025-04-02 09:00:00,5618.29,5624.29,5573.04,5585.41,5618.89,5624.89,5573.74,5586.01,41120,5618.59,5624.59,5573.39,5585.71,5598.99,-0.06578684246,0.07073744781,5633.5442113248,5605.87954841209,5606.82740298962,5819.29580004374,5738.31721186545,5710.38818381591,5971.63565564588,6007.1020062999,5942.28393741082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.51361867704,0,0,0,0,1,0,0,0,gray,0,0,0,1,0,0,0,0,1,0,0,4,++,+-,++,++,red,red,red
2025-04-02 13:00:00,5585.41,5686.34,5571.82,5682.34,5586.01,5686.84,5572.32,5682.84,148993,5585.71,5686.59,5572.07,5682.59,5629.33,-0.04951610326,0.06778097982,5631.47081045366,5606.78085486058,5611.27792239169,5817.57376858258,5739.19780801335,5710.00911958603,5971.89670165213,6006.89768438445,5939.96821562324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.86267140067,0,0,0,0,1,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,+-,++,++,red,red,red
2025-04-02 17:00:00,5682.34,5733.65,5527.29,5546.0,5682.84,5734.61,5528.12,5546.4,194387,5682.59,5734.13,5527.705,5546.2,5630.9175,-0.04408325988,0.04949346468,5629.11882503415,5610.942623003,5613.73583791336,5815.94420376704,5739.9873933222,5709.29701312762,5972.18091464509,6006.50700762743,5937.64735995919,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,106.19280095891,0,0,0,0,1,0,0,0,gray,0,0,0,1,0,0,0,0,1,0,0,4,++,+-,++,++,red,red,red
2025-04-02 21:00:00,5546.0,5546.0,5442.77,5493.38,5546.4,5546.4,5443.82,5493.98,56572,5546.2,5546.2,5443.295,5493.68,5494.7475,-0.08247113537,-0.04689421951,5627.48122310844,5613.20979512763,5610.78667033068,5814.21078574719,5740.64689526179,5708.49092450622,5972.4779679219,6005.90099042732,5935.24539912614,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.90094039454,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,1,0,0,0,0,1,2,-+,+-,++,+-,red,red,red
2025-04-03 01:00:00,5493.38,5526.27,5493.02,5517.88,5493.98,5526.87,5493.62,5518.48,28830,5493.68,5526.57,5493.32,5518.18,5509.945,-0.11321236725,-0.1012175285,5626.37420594626,5614.50450823668,5614.49533626455,5812.52701287362,5741.29895171158,5706.44001496192,5972.76692556666,6005.28199476025,5932.70147274332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.33125216788,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,1,0,3,--,+-,++,+-,red,red,red
2025-04-03 05:00:00,5517.88,5523.39,5485.27,5513.12,5518.48,5524.07,5486.23,5513.72,48486,5518.18,5523.73,5485.75,5513.42,5504.74,-0.13704789581,-0.1242041622,5627.42811318116,5612.56519470709,5617.77976901164,5810.88457452673,5741.51633440773,5702.64222040421,5973.05644300548,6004.71715787286,5930.30430973816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.33188961762,1,0,1,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,+-,++,+-,red,red,red
2025-04-03 09:00:00,5513.12,5518.02,5457.25,5458.75,5513.72,5518.62,5457.85,5459.35,60576,5513.42,5518.32,5457.55,5459.05,5487.935,-0.18182723562,-0.16813975731,5627.55518139799,5614.6607953687,5593.17331520931,5809.08227593654,5740.98431014577,5698.11877274526,5973.30299090202,6004.18747050002,5927.74360272609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.32025884839,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,+-,++,+-,red,red,red
2025-04-03 13:00:00,5458.75,5501.94,5416.8,5456.31,5459.35,5502.44,5417.3,5456.81,271935,5459.05,5502.19,5417.05,5456.56,5459.62,-0.23811579747,-0.21007237226,5627.24843667507,5616.69288344762,5576.52765216745,5807.12185710579,5740.19932268858,5693.54410295864,5973.48235962642,6003.63754573392,5924.9867721516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.30895250703,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,+-,++,+-,red,red,red
2025-04-03 17:00:00,5456.31,5466.05,5377.0,5382.87,5456.81,5466.55,5377.6,5383.27,151168,5456.56,5466.3,5377.3,5383.07,5421.8,-0.25046792073,-0.15910856346,5625.07471077699,5601.44971051666,5562.17012173396,5805.13711713831,5739.73206227606,5689.06354110691,5973.61798997224,6003.19293180373,5922.37356540055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.87489415749,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,0,0,1,2,-+,+-,++,+-,red,red,red
2025-04-03 21:00:00,5382.87,5396.87,5369.37,5385.37,5383.27,5397.47,5369.97,5385.97,22493,5383.07,5397.17,5369.67,5385.67,5383.42,-0.28271059318,-0.15513413355,5625.40204071722,5590.01162170208,5547.32309738717,5803.4485540244,5739.24611568922,5684.21284872142,5973.8174117495,6002.99718960715,5919.86833230749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.26025874717,1,0,1,0,1,0,0,0,gray,0,0,0,0,1,0,0,0,0,0,1,2,-+,+-,++,++,red,red,red
2025-04-04 01:00:00,5385.37,5391.23,5345.1,5347.37,5385.97,5391.83,5345.7,5347.97,31375,5385.67,5391.53,5345.4,5347.67,5368.465,-0.31811778992,-0.15319897868,5625.8263068159,5579.35266898932,5529.78247790973,5802.15901970952,5738.75536813123,5679.73298552373,5974.01977935759,6002.8132746303,5917.36233694424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.02788844622,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,0,1,0,0,4,++,+-,++,++,red,red,red
2025-04-04 05:00:00,5347.37,5390.73,5342.61,5353.37,5347.97,5391.43,5343.21,5353.97,74012,5347.67,5391.08,5342.91,5353.67,5366.995,-0.34754929326,-0.14429316324,5615.74332167621,5567.92546036566,5508.18598232779,5801.08560375772,5738.13945234703,5677.14392712597,5974.2484404203,6002.63392581214,5914.94685196546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.08404042588,0,0,0,0,1,0,0,0,gray,0,0,0,0,1,0,0,1,0,0,0,1,+-,+-,++,++,red,red,red
2025-04-04 09:00:00,5353.37,5357.74,5172.63,5265.38,5353.97,5358.34,5173.32,5266.43,178591,5353.67,5358.04,5172.975,5265.905,5265.5075,-0.40088165669,-0.1941343217,5607.60498923958,5554.38727781995,5483.23278586223,5800.15846214247,5737.58246230436,5674.67498809285,5974.48579203722,6002.53474587303,5912.73968632682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.62504269532,1,0,1,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,+-,++,++,red,red,red
2025-04-04 13:00:00,5265.38,5283.87,5115.9,5136.03,5266.43,5284.47,5116.4,5136.53,555978,5265.905,5284.17,5116.15,5136.28,5200.16,-0.46254155735,-0.24029596997,5599.69229775961,5537.81386809246,5460.27922868978,5799.37297380379,5736.7583266261,5672.20910609012,5974.74472892837,6002.33308387358,5910.75704961621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.22062024037,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,+-,++,++,red,red,red
2025-04-04 17:00:00,5136.03,5174.16,5035.85,5066.84,5136.53,5174.66,5036.45,5067.24,327269,5136.28,5174.41,5036.15,5067.04,5105.28,-0.54145766754,-0.30545825312,5591.09558254733,5518.5146345809,5441.62238295183,5798.81406398577,5736.04453886926,5670.27913238159,5974.97811161026,6001.78667578828,5908.70325066054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.24659225286,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,+-,++,++,red,red,red
2025-04-06 21:00:00,5066.84,5066.84,4805.62,4900.89,5067.24,5067.24,4806.22,4901.49,89669,5067.04,5067.04,4805.92,4901.19,4936.48,-0.67437925938,-0.45337879361,5580.98207619754,5499.75843025829,5406.39940636146,5798.40469248031,5735.13095634436,5668.23842260566,5975.19298399325,6001.19203340292,5906.62989475318,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,291.20431810325,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,+-,++,+-,red,red,red
2025-04-07 01:00:00,4900.89,4962.5,4871.51,4894.01,4901.49,4963.2,4872.11,4894.61,95135,4901.19,4962.85,4871.81,4894.31,4917.33,-0.81367797966,-0.56388987081,5568.73730110542,5483.163001476,5365.15152508917,5798.01475211536,5734.16293895628,5666.46170429373,5975.39869225852,6000.60502896772,5904.53395798406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.69559047669,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,+-,++,+-,red,red,red
2025-04-07 05:00:00,4894.01,4935.25,4809.39,4893.5,4894.61,4935.95,4809.99,4894.1,136593,4894.31,4935.6,4809.69,4893.8,4872.645,-0.92941895945,-0.58795636155,5554.48212409731,5455.9560637915,5313.17722007134,5797.62874366463,5732.42834006617,5664.89194828509,5975.59557901646,6000.00981425112,5902.60938188695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.17895499769,1,0,1,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,+-,++,+-,red,red,red
2025-04-07 09:00:00,4893.5,5006.76,4862.15,4978.89,4894.1,5007.46,4862.84,4979.94,159341,4893.8,5007.11,4862.495,4979.415,4934.8025,-1.0,-0.49942214469,5540.17311455136,5423.98155581756,5237.83777605707,5797.21330834255,5729.60809751951,5664.16203804141,5975.81415838246,5999.2876047479,5900.85962923496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.7581852756,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,+-,++,+-,red,red,red
2025-04-07 13:00:00,4978.89,5252.31,4833.93,4974.55,4979.94,5253.94,4834.43,4975.05,733166,4979.415,5253.125,4834.18,4974.8,5043.6525,-0.99476828417,-0.26941030754,5526.85172112434,5384.14386134037,5173.73622084565,5796.9191138668,5726.32149574643,5663.13021339313,5976.0633118085,5998.35763648718,5899.29997903194,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57.14190237954,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,+-,++,+-,red,red,red
2025-04-07 17:00:00,4974.55,5124.81,4973.42,5084.74,4975.05,5125.31,4973.92,5085.14,390033,4974.8,5125.06,4973.67,5084.94,5049.365,-0.91817865667,0.03125416304,5506.74831949939,5328.18587867282,5113.51797667652,5796.6999103402,5722.98074127831,5661.96660417569,5976.32472212201,5997.56953504302,5897.75827778866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.81466440019,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,1,0,3,--,+-,++,+-,red,red,red
2025-04-07 21:00:00,5084.74,5142.39,5084.74,5108.76,5085.14,5142.99,5085.14,5109.36,37850,5084.94,5142.69,5084.94,5109.06,5113.815,-0.81105512086,0.28694341039,5483.16460261482,5276.82889383872,5077.77488134122,5796.44097876334,5719.67572780052,5660.1143511117,5976.58242842938,5996.79080313297,5896.13964391513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.57595772787,0,1,-1,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,+-,++,-+,red,red,red
2025-04-08 01:00:00,5108.76,5155.39,5094.74,5134.62,5109.36,5155.99,5095.34,5135.22,50267,5109.06,5155.69,5095.04,5134.92,5125.365,-0.68244094498,0.47695780203,5454.09655625983,5226.30590710888,5070.95040507298,5796.33209136151,5716.12053274961,5659.20892902018,5976.82187822134,5996.00704432124,5894.55829222127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.65569856964,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,+-,++,-+,red,red,red
2025-04-08 05:00:00,5134.62,5159.89,5109.89,5148.87,5135.22,5160.49,5110.49,5149.47,71460,5134.92,5160.19,5110.19,5149.17,5135.19,-0.57556922864,0.52969257171,5414.279898086,5189.86798122027,5066.63332405838,5796.17807909902,5712.77102306325,5658.37682816664,5976.9998175364,5995.2684947748,5892.97222769196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.96921354604,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,+-,++,-+,red,red,red
2025-04-08 09:00:00,5148.87,5216.38,5120.25,5192.01,5149.47,5216.98,5120.85,5192.61,97539,5149.17,5216.68,5120.55,5192.31,5168.615,-0.49825053653,0.4769594922,5376.05298284862,5171.59104606774,5076.0696592467,5795.95428045746,5710.56982264392,5653.56420086762,5977.15560051376,5994.4583510204,5891.13248999965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.55544961503,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,0,1,0,0,4,++,+-,++,-+,red,red,red
2025-04-08 13:00:00,5192.01,5272.94,5090.17,5091.92,5192.61,5273.44,5090.67,5092.42,420151,5192.31,5273.19,5090.42,5092.17,5181.805,-0.41855354603,0.42844035105,5337.32929186026,5156.31279030927,5085.92872739736,5795.73580539614,5708.43582586857,5649.34010672446,5977.36866258136,5993.55292891301,5889.21004215244,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43.50102701172,0,1,-1,0,1,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,+-,++,-+,red,red,red
2025-04-08 17:00:00,5091.92,5111.17,4909.15,4980.46,5092.42,5111.71,4909.93,4980.86,383071,5092.17,5111.44,4909.54,4980.66,5010.49,-0.42598056516,0.22589716701,5306.3656924864,5151.00056652061,5095.78098191789,5795.25849297596,5706.2976290346,5645.08716240903,5977.60226029335,5992.83750861725,5887.35840991526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.70563420358,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,1,0,0,0,0,1,2,-+,+-,++,-+,red,red,red
2025-04-08 21:00:00,4980.46,4984.24,4890.63,4902.0,4980.86,4985.21,4891.23,4902.6,55852,4980.66,4984.725,4890.93,4902.3,4937.8275,-0.46282210933,0.03217275475,5286.15698537206,5147.79612070553,5110.34778553431,5794.32586945937,5704.48476305215,5640.46503998524,5977.8441773748,5992.17908583348,5885.55783067974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.93489937692,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,+-,++,++,red,red,red
2025-04-09 01:00:00,4902.0,4969.74,4855.62,4873.01,4902.6,4970.71,4856.22,4873.61,69108,4902.3,4970.225,4855.92,4873.31,4913.0725,-0.51278973211,-0.11779673554,5267.94221726652,5146.22035561734,5124.63922842745,5793.24142148792,5702.60131281484,5635.14606822096,5978.04829096266,5991.51758761102,5883.6933665778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.40053249986,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,+-,++,++,red,red,red
2025-04-09 05:00:00,4873.01,5027.63,4843.64,4999.76,4873.61,5028.23,4844.69,5000.36,92564,4873.31,5027.93,4844.165,5000.06,4936.0475,-0.56804826697,-0.21685686666,5256.08627747678,5149.01968616517,5101.80938274196,5792.35668641502,5700.87819803639,5628.87118386152,5978.26222785666,5990.74680397321,5881.90521819879,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,198.52750529364,1,0,1,0,1,0,0,0,red,-1,1,0,0,0,0,0,0,1,0,0,4,++,+-,++,++,red,red,red
2025-04-09 09:00:00,4999.76,5012.14,4872.63,4933.14,5000.36,5012.74,4873.23,4934.19,108206,5000.06,5012.44,4872.93,4933.665,4942.685,-0.62609710494,-0.25653016419,5246.03079459396,5153.11785039453,5069.01300619357,5791.46509443283,5699.28204898118,5621.65203139501,5978.52088242468,5989.83121683169,5880.27532085018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.93000388148,0,0,0,0,1,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,+-,++,++,red,red,red
2025-04-09 13:00:00,4933.14,5057.55,4932.64,5033.3,4934.19,5058.19,4933.34,5033.8,406009,4933.665,5057.87,4932.99,5033.55,4995.43,-0.59315877778,-0.09732495517,5237.50457962519,5135.28936909521,5037.82490495485,5790.57509337179,5698.20555718153,5614.20535400104,5978.83464666228,5988.88310002126,5878.84505820539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.75793886342,0,0,0,0,1,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,+-,++,++,red,red,red
2025-04-09 17:00:00,5033.3,5490.42,4995.64,5484.47,5033.8,5490.92,4996.81,5484.87,565592,5033.55,5490.67,4996.225,5484.67,5243.4475,-0.4434916618,0.25239471663,5232.20538119248,5110.60663545831,5017.46942396388,5789.61222715413,5696.94872886914,5606.9344612363,5979.20966086212,5987.8137519525,5877.52207169008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.42079095885,0,0,0,0,1,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,+-,++,++,red,red,red
2025-04-09 21:00:00,5484.47,5496.75,5443.73,5464.61,5484.87,5497.45,5444.33,5465.21,36158,5484.67,5497.1,5444.03,5464.91,5470.565,-0.20391530531,0.67887094683,5228.32842879306,5085.91486852602,5002.51253917111,5788.68967404004,5695.61452470788,5596.89249178817,5979.59557688105,5986.83407919734,5876.2913628589,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,146.7724984789,0,1,-1,0,1,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,+-,++,--,red,red,gray
2025-04-10 01:00:00,5464.61,5474.74,5409.0,5418.98,5465.21,5475.34,5409.6,5419.58,42810,5464.91,5475.04,5409.3,5419.28,5442.17,0.01467365521,0.92363599768,5211.57162657821,5067.18144746027,5001.09603133688,5787.60613837666,5693.85771516774,5585.22388908852,5979.9745276055,5985.85350375014,5875.07347145015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.56225181032,0,0,0,1,0,1,1,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,+-,++,--,red,red,gray
2025-04-10 05:00:00,5418.98,5455.75,5327.39,5340.5,5419.58,5456.35,5328.22,5341.1,82944,5419.28,5456.05,5327.805,5340.8,5391.9275,0.21466232622,1.0,5190.51438607219,5051.61939152773,5049.56632506951,5786.59370985558,5692.68448398287,5571.10789235062,5980.32163761186,5984.86531274692,5873.62181539842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.61636766975,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,1,0,0,4,++,+-,++,--,red,red,gray
2025-04-10 09:00:00,5340.5,5394.87,5328.11,5353.75,5341.1,5395.47,5328.71,5354.35,84271,5340.8,5395.17,5328.41,5354.05,5361.79,0.3823420517,0.93422908155,5169.17270252818,5044.59571758677,5133.76606005561,5785.46116817181,5691.56144791045,5552.44236610502,5980.68772080122,5983.86586934457,5872.2254312637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.22060969966,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,+-,++,--,red,red,gray
2025-04-10 13:00:00,5353.75,5372.88,5114.78,5217.29,5354.35,5373.48,5115.28,5217.79,485349,5354.05,5373.18,5115.03,5217.54,5244.105,0.3978389874,0.56779549924,5151.23999464139,5069.45219038842,5195.44684804448,5784.29744718111,5687.9830124939,5533.76259063134,5981.05382764259,5982.73090853193,5870.76324076882,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1885303153,0,0,0,1,0,0,0,0,gray,0,0,0,1,0,0,0,1,0,0,0,1,+-,+-,++,--,red,red,gray
2025-04-10 17:00:00,5217.29,5319.28,5148.16,5272.58,5217.79,5320.18,5148.66,5272.98,444713,5217.54,5319.73,5148.41,5272.78,5234.07,0.31690862516,0.12382458837,5135.1973027459,5119.59129158987,5234.74297843559,5782.6621949656,5684.74595772128,5514.31795561277,5981.42060794062,5981.72556128502,5869.32985020792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.52372204096,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,0,0,1,0,3,--,+-,++,--,red,red,gray
2025-04-10 21:00:00,5272.58,5300.75,5176.63,5200.88,5272.98,5301.35,5177.72,5202.18,42662,5272.78,5301.05,5177.175,5201.53,5239.1125,0.2491677292,-0.15115126736,5124.44597176545,5159.91363014114,5260.15238274847,5780.35492311205,5681.47312212635,5497.27338338886,5981.80790075776,5980.66927132242,5867.92026791481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.36378978951,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,0,0,0,1,2,-+,+-,++,--,red,red,gray
2025-04-11 01:00:00,5200.88,5290.38,5193.65,5278.14,5202.18,5290.98,5194.85,5279.19,50392,5201.53,5290.68,5194.25,5278.665,5242.465,0.20234072745,-0.257560001,5133.5999354758,5188.91536387349,5256.94290619878,5777.7536880209,5677.9542471786,5483.93159270096,5982.19250844805,5979.64647402061,5866.41026605429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.35973964121,0,0,0,1,0,0,0,0,red,-1,1,0,0,0,0,0,1,0,0,0,1,+-,+-,++,--,red,red,gray
2025-04-11 05:00:00,5278.14,5349.38,5227.88,5246.74,5279.19,5349.98,5229.08,5247.34,95714,5278.665,5349.68,5228.48,5247.04,5289.08,0.18266606691,-0.20896289357,5159.52032505458,5210.52469338931,5252.36832495902,5775.1112870319,5673.98453359353,5471.1502223274,5982.58138773599,5978.54730460421,5864.80050726225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.62724366341,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,0,1,0,0,0,1,+-,+-,++,--,red,red,gray
2025-04-11 09:00:00,5246.74,5329.25,5235.88,5277.74,5247.34,5329.85,5236.93,5278.34,87287,5247.04,5329.55,5236.405,5278.04,5282.9775,0.20715585229,-0.05874660963,5181.26260774269,5214.72223171564,5249.71715996722,5772.48312650346,5669.39936025547,5460.64036284718,5982.96394373669,5977.37053505655,5863.17328151737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.7111941068,0,0,0,1,0,0,0,0,gray,0,0,0,0,0,0,1,0,0,1,0,3,--,+-,++,--,red,red,gray
2025-04-11 13:00:00,5277.74,5351.43,5222.16,5340.28,5278.34,5351.93,5222.66,5340.78,406258,5278.04,5351.68,5222.41,5340.53,5287.045,0.23489244141,0.04712757925,5197.46759945479,5217.14070275119,5248.26672797377,5769.69275429555,5664.19973552355,5450.77932276344,5983.35576351458,5976.05450271725,5861.72662678461,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.81968108936,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,1,0,0,0,1,+-,+-,++,--,red,red,gray
2025-04-11 17:00:00,5340.28,5388.28,5310.91,5369.22,5340.78,5388.78,5311.41,5369.62,229943,5340.53,5388.53,5311.16,5369.42,5349.845,0.28176354422,0.14391611009,5210.10778411212,5219.88717740729,5256.42938237902,5767.02089750572,5658.82274033222,5441.49728385863,5983.73540339916,5974.45976236224,5860.52491409861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6474691554,0,0,0,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,+-,++,--,red,red,gray
2025-04-13 21:00:00,5369.22,5445.2,5369.22,5397.82,5369.62,5446.15,5369.62,5398.42,35795,5369.42,5445.675,5369.42,5398.12,5407.5475,0.3474904311,0.23193773981,5212.72295456503,5222.70940523138,5261.73900590322,5765.05105596071,5653.51678141708,5433.47133433338,5984.11967288616,5972.80693076412,5859.45616469514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.03254644503,0,1,-1,1,0,0,0,0,green,1,0,1,0,0,0,0,0,0,0,1,2,-+,-+,++,--,gray,red,green
